timestamp,symbol,side,size,price,tickDirection,trdMatchID,grossValue,homeNotional,foreignNotional,RPI
1763251379.5954,BTCUSDT,Buy,0.004,95612.50,ZeroPlusTick,513ebdeb-63e7-524a-bbd1-f0f4de182b99,3.8245e+10,0.004,382.45,0
1763251379.5954,BTCUSDT,Buy,0.098,95612.70,PlusTick,583c1499-32ca-5658-99c6-4be41f81d139,9.370044599999999e+11,0.098,9370.0446,0
1763251379.5954,BTCUSDT,Buy,0.041,95612.70,ZeroPlusTick,cb8c4ac2-5a77-5da9-98e4-80b125f7df4d,3.9201207e+11,0.041,3920.1207,0
1763251379.5961,BTCUSDT,Buy,0.041,95612.70,ZeroPlusTick,e29e8726-87eb-5574-bbdb-4c7bfdbbbd69,3.9201207e+11,0.041,3920.1207,0
1763251379.5961,BTCUSDT,Buy,0.029,95612.70,ZeroPlusTick,3c68f1d9-5325-5ea3-9daa-4a3ab3afa22c,2.7727683e+11,0.029,2772.7683,0
1763251379.5961,BTCUSDT,Buy,0.022,95612.80,PlusTick,377dbb16-fded-5e93-b334-e270c0bfe62e,2.1034816e+11,0.022,2103.4816,0
1763251379.5961,BTCUSDT,Buy,0.004,95612.80,ZeroPlusTick,56b1d40a-bdf8-5fc1-ac07-a78cc7ebdf37,3.824512e+10,0.004,382.45120000000003,0
1763251379.5961,BTCUSDT,Buy,0.004,95612.80,ZeroPlusTick,4e480fd6-e409-5ef9-95c5-87dbd971a1bc,3.824512e+10,0.004,382.45120000000003,0
1763251379.5961,BTCUSDT,Buy,0.004,95612.80,ZeroPlusTick,d8bb7754-9e1b-506a-ad48-5092c9d9f18e,3.824512e+10,0.004,382.45120000000003,0
1763251379.5961,BTCUSDT,Buy,0.004,95612.80,ZeroPlusTick,4f792dce-79e7-573b-9bec-d5d7ea1c8d6f,3.824512e+10,0.004,382.45120000000003,0
1763251379.5961,BTCUSDT,Buy,0.004,95612.90,PlusTick,cf8a3916-ac91-59f9-81b7-7e6c5e05906c,3.824516e+10,0.004,382.4516,0
1763251379.5961,BTCUSDT,Buy,0.043,95612.90,ZeroPlusTick,10126a6b-489b-5c68-bd17-a925548cc7bb,4.1113547e+11,0.043,4111.3547,0
1763251379.5961,BTCUSDT,Buy,0.009,95612.90,ZeroPlusTick,5bd5da05-7817-584a-8dbe-305351a24913,8.605161e+10,0.009,860.5160999999999,0
1763251379.5961,BTCUSDT,Buy,0.001,95613.00,PlusTick,77446fdf-75eb-59df-a64c-78cd742859b3,9.5613e+09,0.001,95.613,0
1763251379.5961,BTCUSDT,Buy,0.004,95613.00,ZeroPlusTick,eb04a67b-25c1-55dd-8d17-fb0a4a5700a3,3.82452e+10,0.004,382.452,0
1763251379.5961,BTCUSDT,Buy,0.004,95613.00,ZeroPlusTick,c9045532-2f5f-53cd-b98c-c6698f68f8ac,3.82452e+10,0.004,382.452,0
1763251379.5961,BTCUSDT,Buy,0.004,95613.00,ZeroPlusTick,aa7346b9-7c0c-5f3c-a835-a109a25267e7,3.82452e+10,0.004,382.452,0
1763251379.5961,BTCUSDT,Buy,0.004,95613.00,ZeroPlusTick,e36f74f5-1b25-5b2e-a2c4-e9574668e1c8,3.82452e+10,0.004,382.452,0
1763251379.5961,BTCUSDT,Buy,0.026,95613.00,ZeroPlusTick,994c31b2-7f1a-51f9-82ac-bf19fee0ed1d,2.485938e+11,0.026,2485.938,0
1763251379.5962,BTCUSDT,Buy,0.07,95613.00,ZeroPlusTick,c89226e9-a19b-5b6d-ba26-849abfa1a0e3,6.692910000000001e+11,0.07,6692.910000000001,0
1763251379.5964,BTCUSDT,Buy,0.03,95613.00,ZeroPlusTick,0872b30e-8ef8-58fd-9e44-39c29342c7dd,2.86839e+11,0.03,2868.39,0
1763251379.5964,BTCUSDT,Buy,0.005,95613.00,ZeroPlusTick,2418b86d-b23a-5dd4-8d80-b0514763378b,4.78065e+10,0.005,478.065,0
1763251379.5965,BTCUSDT,Buy,0.011,95613.00,ZeroPlusTick,06e30a52-4b4c-505d-b3b1-e96ea1075278,1.051743e+11,0.011,1051.743,0
1763251379.5965,BTCUSDT,Buy,0.004,95613.10,PlusTick,be9e501d-f8a5-50e4-9c7c-5307f37787bc,3.824524e+10,0.004,382.4524,0
1763251379.5965,BTCUSDT,Buy,0.004,95613.10,ZeroPlusTick,929f9d77-95f0-5389-a89a-e2ea5e251118,3.824524e+10,0.004,382.4524,0
1763251379.5965,BTCUSDT,Buy,0.004,95613.10,ZeroPlusTick,d087394b-59f1-5edb-8444-7dd16424dfd2,3.824524e+10,0.004,382.4524,0
1763251379.5965,BTCUSDT,Buy,0.004,95613.30,PlusTick,7582ede7-fd26-5388-b7e9-5e4420311581,3.824532e+10,0.004,382.45320000000004,0
1763251379.5965,BTCUSDT,Buy,0.004,95613.30,ZeroPlusTick,a11e388d-b424-5d58-ab5a-c54ce31253e0,3.824532e+10,0.004,382.45320000000004,0
1763251379.5965,BTCUSDT,Buy,0.004,95613.30,ZeroPlusTick,c27945d6-d1a2-5b44-a535-9721b837c5ca,3.824532e+10,0.004,382.45320000000004,0
1763251379.5965,BTCUSDT,Buy,0.004,95613.30,ZeroPlusTick,7b1a7352-2ccb-5aeb-ad8b-b55282bf4fef,3.824532e+10,0.004,382.45320000000004,0
1763251379.5965,BTCUSDT,Buy,0.004,95613.30,ZeroPlusTick,f9524ff2-d3e5-51ed-b23d-140daf124c7e,3.824532e+10,0.004,382.45320000000004,0
1763251379.5965,BTCUSDT,Buy,0.004,95613.30,ZeroPlusTick,4dd9b69a-536e-52c8-bfd8-4181b7218021,3.824532e+10,0.004,382.45320000000004,0
1763251379.5965,BTCUSDT,Buy,0.004,95613.30,ZeroPlusTick,c655bdd1-b618-55a0-a938-c8502574286d,3.824532e+10,0.004,382.45320000000004,0
1763251379.5965,BTCUSDT,Buy,0.004,95613.30,ZeroPlusTick,b9feca9a-67cc-5457-8256-ddbe3f90d11f,3.824532e+10,0.004,382.45320000000004,0
1763251379.5965,BTCUSDT,Buy,0.004,95613.30,ZeroPlusTick,f02e4825-a618-57d9-975c-020f4f3ef606,3.824532e+10,0.004,382.45320000000004,0
1763251379.5965,BTCUSDT,Buy,0.004,95613.30,ZeroPlusTick,fc5194fd-f233-5486-9ff6-73114c0a9df4,3.824532e+10,0.004,382.45320000000004,0
1763251379.5965,BTCUSDT,Buy,0.004,95613.30,ZeroPlusTick,21bc652a-6868-5652-b78a-7471c72fd788,3.824532e+10,0.004,382.45320000000004,0
1763251379.5965,BTCUSDT,Buy,0.004,95613.30,ZeroPlusTick,a26f5be2-3723-528d-864c-d1b1d1211da7,3.824532e+10,0.004,382.45320000000004,0
1763251379.5965,BTCUSDT,Buy,0.004,95613.30,ZeroPlusTick,4a5cab5f-0bff-5f33-925a-183d8f956a67,3.824532e+10,0.004,382.45320000000004,0
1763251379.5965,BTCUSDT,Buy,0.001,95613.40,PlusTick,8aeb4259-f7b8-5596-be77-8f2279cdca9c,9.56134e+09,0.001,95.6134,0
1763251379.5965,BTCUSDT,Buy,0.004,95613.40,ZeroPlusTick,f067a6f5-5dc3-5f77-ba8c-844767cd9801,3.824536e+10,0.004,382.4536,0
1763251379.5965,BTCUSDT,Buy,0.004,95613.40,ZeroPlusTick,e88ff42f-56d2-57b4-940b-08da53e31dd4,3.824536e+10,0.004,382.4536,0
1763251379.5965,BTCUSDT,Buy,0.004,95613.40,ZeroPlusTick,77a0ac72-cebe-5b1d-97a6-4a3f424c9ffa,3.824536e+10,0.004,382.4536,0
1763251379.5965,BTCUSDT,Buy,0.004,95613.40,ZeroPlusTick,cb0f6155-9aed-51ea-8470-d177d5f04815,3.824536e+10,0.004,382.4536,0
1763251379.5965,BTCUSDT,Buy,0.004,95613.50,PlusTick,e4fc3d43-0623-558e-b422-0ea9be556176,3.82454e+10,0.004,382.454,0
1763251379.5965,BTCUSDT,Buy,0.004,95613.50,ZeroPlusTick,3d14a425-296e-51d4-80cc-eaa1481aaab9,3.82454e+10,0.004,382.454,0
1763251379.5965,BTCUSDT,Buy,0.004,95613.50,ZeroPlusTick,670742be-a61d-5cef-bffc-ef723426250d,3.82454e+10,0.004,382.454,0
1763251379.5965,BTCUSDT,Buy,0.016,95613.60,PlusTick,aed1eda9-7bd5-5f0f-8124-471eed4d1ac6,1.5298176e+11,0.016,1529.8176,0
1763251379.5965,BTCUSDT,Buy,0.001,95613.60,ZeroPlusTick,6cdfd6e0-2c24-535e-bd5e-d74c554e27ff,9.56136e+09,0.001,95.6136,0
1763251379.5965,BTCUSDT,Buy,0.002,95613.60,ZeroPlusTick,4473f5a9-951d-5453-a9aa-ce67c689098b,1.912272e+10,0.002,191.2272,0
1763251379.5965,BTCUSDT,Buy,0.001,95613.60,ZeroPlusTick,711dd812-bb79-5891-a068-600c40326279,9.56136e+09,0.001,95.6136,0
1763251379.5965,BTCUSDT,Buy,0.004,95613.60,ZeroPlusTick,2c58de6a-d148-56f4-8e32-4fbbbd5573bf,3.824544e+10,0.004,382.4544,0
1763251379.5965,BTCUSDT,Buy,0.004,95613.60,ZeroPlusTick,ece0d0da-1bba-56b3-9e5d-d0d17b44e14c,3.824544e+10,0.004,382.4544,0
1763251379.5965,BTCUSDT,Buy,0.004,95613.60,ZeroPlusTick,cd0235e1-c4ab-5ed4-bfde-37994a69b043,3.824544e+10,0.004,382.4544,0
1763251379.5965,BTCUSDT,Buy,0.001,95613.80,PlusTick,525359f4-4a1f-5207-96ac-6b25ba4fbd73,9.561380000000002e+09,0.001,95.61380000000001,0
1763251379.5965,BTCUSDT,Buy,0.003,95613.80,ZeroPlusTick,0c6d3b89-38c5-5b2a-8302-3ec614713271,2.8684140000000004e+10,0.003,286.8414,0
1763251379.5965,BTCUSDT,Buy,0.004,95613.80,ZeroPlusTick,b5586d4d-b915-50d2-8355-b2d003038bef,3.824552000000001e+10,0.004,382.45520000000005,0
1763251379.5965,BTCUSDT,Buy,0.002,95613.80,ZeroPlusTick,f6df0690-01d8-59a9-99e3-bc76081dd5fd,1.9122760000000004e+10,0.002,191.22760000000002,0
1763251379.5965,BTCUSDT,Buy,0.032,95613.80,ZeroPlusTick,cdbb3341-ad0e-5610-b6fe-ad15ad6c308d,3.0596416000000006e+11,0.032,3059.6416000000004,0
1763251379.5965,BTCUSDT,Buy,0.02,95613.80,ZeroPlusTick,2ba40934-0fd8-5323-9727-df0c03402420,1.912276e+11,0.02,1912.276,0
1763251379.5965,BTCUSDT,Buy,0.021,95613.90,PlusTick,c68359aa-9850-5c5c-abfc-14972fe509f9,2.0078919e+11,0.021,2007.8919,0
1763251379.5965,BTCUSDT,Buy,0.018,95613.90,ZeroPlusTick,680f1ff2-1a82-576f-a0e5-6b06014fc7f3,1.7210501999999997e+11,0.018,1721.0501999999997,0
1763251379.597,BTCUSDT,Buy,0.004,95608.60,MinusTick,bd572b30-2b97-5750-88a5-1d74d7d60d3d,3.824344000000001e+10,0.004,382.43440000000004,0
1763251379.597,BTCUSDT,Buy,0.004,95609.00,PlusTick,40c74d63-1cbe-52c1-89e9-9b029d2d866f,3.82436e+10,0.004,382.43600000000004,0
1763251379.597,BTCUSDT,Buy,0.006,95613.90,PlusTick,7eb8fdc0-8978-54e5-a50c-ab59786f22a9,5.736834e+10,0.006,573.6834,0
1763251379.597,BTCUSDT,Buy,0.028,95613.90,ZeroPlusTick,677f467c-b1c3-5658-bc47-8472bd1ac25a,2.6771891999999997e+11,0.028,2677.1892,0
1763251379.597,BTCUSDT,Buy,0.02,95614.00,PlusTick,9f90b6c8-e2c6-5e58-9d16-0b7b2ebf4e83,1.91228e+11,0.02,1912.28,0
1763251379.5973,BTCUSDT,Buy,0.001,95614.00,ZeroPlusTick,b4a714e5-b289-5ab2-b964-e71606b31661,9.5614e+09,0.001,95.614,0
1763251379.5973,BTCUSDT,Buy,0.004,95614.00,ZeroPlusTick,1fc3b3dc-9455-50f0-ba9e-78b0e970200c,3.82456e+10,0.004,382.456,0
1763251379.5973,BTCUSDT,Buy,0.004,95614.10,PlusTick,74d88533-0ffe-5b2d-a4bc-d73fe8130b3b,3.824564e+10,0.004,382.45640000000003,0
1763251379.5973,BTCUSDT,Buy,0.001,95614.30,PlusTick,b72543ed-1a96-5d07-9684-67215a6af793,9.56143e+09,0.001,95.6143,0
1763251379.5973,BTCUSDT,Buy,0.051,95614.30,ZeroPlusTick,ee49c164-022d-5c01-ac32-bb78b8011316,4.8763292999999994e+11,0.051,4876.329299999999,0
1763251379.5973,BTCUSDT,Buy,0.004,95614.30,ZeroPlusTick,6ef623e5-5d49-5f30-98c8-2022427e5ed2,3.824572e+10,0.004,382.4572,0
1763251379.5973,BTCUSDT,Buy,0.004,95614.30,ZeroPlusTick,94622f73-05b1-5023-bb7e-a424fcd727e1,3.824572e+10,0.004,382.4572,0
1763251379.5973,BTCUSDT,Buy,0.004,95614.30,ZeroPlusTick,80cf2ad3-e599-5e96-bf69-45d5f5101a82,3.824572e+10,0.004,382.4572,0
1763251379.5973,BTCUSDT,Buy,0.052,95614.30,ZeroPlusTick,a310799c-706d-5f41-9024-e5f5433267c7,4.9719435999999994e+11,0.052,4971.9436,0
1763251379.5973,BTCUSDT,Buy,0.004,95614.40,PlusTick,59f891f3-5d3e-54d0-bd24-89d5de6b24e3,3.824575999999999e+10,0.004,382.45759999999996,0
1763251379.5973,BTCUSDT,Buy,0.002,95614.60,PlusTick,b8a29de2-26f8-5382-abbe-1f1a430970ce,1.9122920000000004e+10,0.002,191.22920000000002,0
1763251379.5973,BTCUSDT,Buy,0.001,95614.70,PlusTick,a7c38cfb-e19c-58e4-acf3-87153378d7f9,9.56147e+09,0.001,95.6147,0
1763251379.5973,BTCUSDT,Buy,0.008,95614.80,PlusTick,8321fc9d-b637-5034-ae47-e92170ba7b09,7.649184e+10,0.008,764.9184,0
1763251379.5973,BTCUSDT,Buy,0.05,95614.80,ZeroPlusTick,64d6122b-bd89-5708-acc5-eeeb47714eb6,4.7807400000000006e+11,0.05,4780.740000000001,0
1763251379.5973,BTCUSDT,Buy,0.051,95614.80,ZeroPlusTick,97fd6cee-bf72-59d0-ab07-251c73a4c374,4.8763548e+11,0.051,4876.3548,0
1763251379.5984,BTCUSDT,Buy,0.114,95614.80,ZeroPlusTick,07a44f71-9fcd-5348-b1f0-8a1db4265ba0,1.09000872e+12,0.114,10900.0872,0
1763251379.5984,BTCUSDT,Buy,0.004,95614.80,ZeroPlusTick,e5174adc-e5d9-5be3-8d09-0b867a4a1eb4,3.824592e+10,0.004,382.4592,0
1763251379.5984,BTCUSDT,Buy,0.013,95614.80,ZeroPlusTick,82386c78-adba-5ea2-8419-426169859b0b,1.2429924000000002e+11,0.013,1242.9924,0
1763251379.5984,BTCUSDT,Buy,0.01,95614.80,ZeroPlusTick,9274f721-68f4-5161-9ce8-23926f00d41d,9.56148e+10,0.01,956.148,0
1763251379.5984,BTCUSDT,Buy,0.013,95614.80,ZeroPlusTick,55d8f978-83eb-5a25-aead-ffc5cc6684f7,1.2429924000000002e+11,0.013,1242.9924,0
1763251379.5984,BTCUSDT,Buy,0.012,95614.80,ZeroPlusTick,459c8abd-f97b-5091-bc27-fde3746ef1e9,1.1473776e+11,0.012,1147.3776,0
1763251379.5984,BTCUSDT,Buy,0.001,95614.80,ZeroPlusTick,d25c9762-a0ad-57af-bd7e-5c8569b8e74e,9.56148e+09,0.001,95.6148,0
1763251379.5984,BTCUSDT,Buy,0.004,95614.80,ZeroPlusTick,7a7820b1-a3e6-53d7-bf05-9d0e32c6ebde,3.824592e+10,0.004,382.4592,0
1763251379.5984,BTCUSDT,Buy,0.004,95614.80,ZeroPlusTick,66684295-f721-5fbc-94bc-78effeeb51b3,3.824592e+10,0.004,382.4592,0
1763251379.5993,BTCUSDT,Buy,0.002,95615.00,PlusTick,f9c2f96a-26e7-57bb-ab0e-06f76a6754ed,1.9123e+10,0.002,191.23000000000002,0
1763251379.5993,BTCUSDT,Buy,0.034,95615.00,ZeroPlusTick,1f509d69-26cf-567d-850d-7dedea0e4785,3.2509100000000006e+11,0.034,3250.9100000000003,0
1763251379.6054,BTCUSDT,Buy,0.004,95614.40,MinusTick,165ed8b4-3dec-51a3-8101-44dffdde6995,3.824575999999999e+10,0.004,382.45759999999996,0
1763251379.6054,BTCUSDT,Buy,0.004,95614.80,PlusTick,c464d10f-b321-541d-a3e7-dc175d0d4276,3.824592e+10,0.004,382.4592,0
1763251379.6054,BTCUSDT,Buy,0.007,95615.30,PlusTick,1681b585-e46c-5352-9d8a-f095bd621db3,6.693071e+10,0.007,669.3071,0
1763251379.6056,BTCUSDT,Buy,0.022,95615.30,ZeroPlusTick,b7f441aa-2af0-5165-b255-cd7d9748e335,2.1035366e+11,0.022,2103.5366,0
1763251379.6057,BTCUSDT,Buy,0.018,95615.30,ZeroPlusTick,2aefc95b-fc71-5f7d-8a82-8e772ded8f94,1.7210754e+11,0.018,1721.0754,0
1763251379.6057,BTCUSDT,Buy,0.002,95615.30,ZeroPlusTick,35f5e0ba-edc1-5ff3-ba3f-3d72f7fde1f2,1.912306e+10,0.002,191.2306,0
1763251379.6085,BTCUSDT,Buy,0.003,95615.30,ZeroPlusTick,0642c686-39d8-5b60-b855-8c308415ed1a,2.8684590000000004e+10,0.003,286.84590000000003,0
1763251379.6085,BTCUSDT,Buy,0.004,95615.50,PlusTick,22907b4a-f033-5b10-9555-1e827791b615,3.82462e+10,0.004,382.462,0
1763251379.6085,BTCUSDT,Buy,0.004,95615.60,PlusTick,5b9edb6f-4e12-54db-b4be-a12707134e9b,3.824624000000001e+10,0.004,382.46240000000006,0
1763251379.6085,BTCUSDT,Buy,0.004,95615.80,PlusTick,cc47ad61-b9d4-57e6-8090-a2c1e3e17595,3.824632e+10,0.004,382.46320000000003,0
1763251379.6085,BTCUSDT,Buy,0.003,95615.80,ZeroPlusTick,61fa0aa1-4351-5be4-a2c9-8b8f7fb41d7d,2.868474e+10,0.003,286.8474,0
1763251379.6098,BTCUSDT,Buy,0.001,95615.80,ZeroPlusTick,2dd42f51-eebc-5a62-b4fa-927089a812a9,9.56158e+09,0.001,95.61580000000001,0
1763251379.6098,BTCUSDT,Buy,0.004,95615.80,ZeroPlusTick,1e3cf7c3-acfa-5438-9026-b39cac1e4ce8,3.824632e+10,0.004,382.46320000000003,0
1763251379.6098,BTCUSDT,Buy,0.001,95615.90,PlusTick,b55d8ecc-86c5-57d2-b367-6384e2944b16,9.56159e+09,0.001,95.6159,0
1763251379.6098,BTCUSDT,Buy,0.004,95615.90,ZeroPlusTick,1d2cd9d8-b4fc-511e-8d77-0136ddfdf1ca,3.824636e+10,0.004,382.4636,0
1763251379.6268,BTCUSDT,Buy,0.012,95615.90,ZeroPlusTick,d37ea413-20e5-5db6-8f35-227861ff75d3,1.1473907999999998e+11,0.012,1147.3908,0
1763251379.6423,BTCUSDT,Buy,0.125,95615.90,ZeroPlusTick,d97645ff-00b9-53d4-a798-feae209de110,1.19519875e+12,0.125,11951.9875,0
1763251379.6423,BTCUSDT,Buy,0.001,95616.40,PlusTick,6b2fb14f-db08-52a3-869f-90bf17e28782,9.56164e+09,0.001,95.6164,0
1763251379.6423,BTCUSDT,Buy,0.001,95616.60,PlusTick,85c0952a-e545-501b-9358-0c24fa46a8fa,9.56166e+09,0.001,95.6166,0
1763251379.6423,BTCUSDT,Buy,0.001,95616.90,PlusTick,262814d6-469b-58c8-a172-86f1e6d2366c,9.56169e+09,0.001,95.6169,0
1763251379.6423,BTCUSDT,Buy,0.004,95617.00,PlusTick,63400974-c33c-5584-8d7d-852e32ab5012,3.82468e+10,0.004,382.468,0
1763251379.6423,BTCUSDT,Buy,0.133,95617.10,PlusTick,944a3d1d-4469-5e13-b472-a306a15c3ea8,1.2717074300000002e+12,0.133,12717.074300000002,0
1763251379.6449,BTCUSDT,Buy,0.013,95617.10,ZeroPlusTick,211d7496-5c67-5351-96de-7934f92b3e59,1.2430223000000002e+11,0.013,1243.0223,0
1763251379.6449,BTCUSDT,Buy,0.001,95617.10,ZeroPlusTick,0cfd35e0-d87e-5883-bd8a-10095ce3f443,9.56171e+09,0.001,95.61710000000001,0
1763251379.6449,BTCUSDT,Buy,0.004,95617.30,PlusTick,2049e7c7-95b6-51aa-8f3b-ac320b234059,3.824692e+10,0.004,382.4692,0
1763251379.6566,BTCUSDT,Buy,0.001,95618.00,PlusTick,e7e636f6-7ba8-513a-b7d9-b7d9da71e8cb,9.5618e+09,0.001,95.618,0
1763251379.6575,BTCUSDT,Buy,0.002,95618.40,PlusTick,41d874f8-7b8c-5fcb-843b-81ba9ee41161,1.912368e+10,0.002,191.2368,0
1763251379.6575,BTCUSDT,Buy,0.001,95618.80,PlusTick,28fb780f-02ab-51b6-9ed6-89449ec4ffc5,9.56188e+09,0.001,95.61880000000001,0
1763251379.6575,BTCUSDT,Buy,0.002,95618.80,ZeroPlusTick,c20b3afd-8c76-5e54-8cfe-4d9a86c01736,1.912376e+10,0.002,191.23760000000001,0
1763251379.6589,BTCUSDT,Buy,0.006,95619.40,PlusTick,1740d7ea-fa32-5083-ae9b-127aad510d6c,5.737164e+10,0.006,573.7164,0
1763251379.6589,BTCUSDT,Buy,0.002,95619.60,PlusTick,fa67d7b5-bfd2-586e-ae25-22aff64d3064,1.912392e+10,0.002,191.2392,0
1763251379.674,BTCUSDT,Buy,0.001,95620.00,PlusTick,cad4fb73-f6d1-511e-b1cd-cb931342e7b2,9.562e+09,0.001,95.62,0
1763251379.674,BTCUSDT,Buy,0.01,95620.00,ZeroPlusTick,c92bab9d-8e27-5570-9c5f-03b0a5393c5b,9.562e+10,0.01,956.2,0
1763251379.674,BTCUSDT,Buy,0.001,95620.00,ZeroPlusTick,0d7f45a6-6b3e-5088-ae73-8d5da0df15ca,9.562e+09,0.001,95.62,0
1763251379.674,BTCUSDT,Buy,0.01,95620.00,ZeroPlusTick,8de22cc7-98cc-5369-8d1c-73f62ae03cc7,9.562e+10,0.01,956.2,0
1763251379.674,BTCUSDT,Buy,0.1,95620.00,ZeroPlusTick,592e7a0e-cef1-5510-9340-fb1ce796411a,9.562e+11,0.1,9562,0
1763251379.674,BTCUSDT,Buy,0.001,95620.00,ZeroPlusTick,7b515e33-eec6-581f-bafc-20755c6b7fa5,9.562e+09,0.001,95.62,0
1763251379.674,BTCUSDT,Buy,0.002,95620.70,PlusTick,d592103c-551e-536d-a888-cac2afb586bc,1.912414e+10,0.002,191.2414,0
1763251379.674,BTCUSDT,Buy,0.001,95620.80,PlusTick,2e863585-faa8-57cf-92f0-62a99e7a1b08,9.56208e+09,0.001,95.6208,0
1763251379.674,BTCUSDT,Buy,0.004,95620.90,PlusTick,3b862a0c-8106-5378-8d99-7ec90b1d3fe0,3.824836e+10,0.004,382.48359999999997,0
1763251379.674,BTCUSDT,Buy,0.004,95621.00,PlusTick,0f6e4566-2b16-5661-94d0-06c1b63c2f1a,3.82484e+10,0.004,382.484,0
1763251379.6795,BTCUSDT,Buy,0.001,95621.40,PlusTick,bcc3a8b3-f58a-5bd6-8044-b650cb960f4e,9.56214e+09,0.001,95.6214,0
1763251379.7022,BTCUSDT,Buy,0.004,95621.70,PlusTick,d8fc7f06-11b5-5eaa-aed3-764a7c042c85,3.824868e+10,0.004,382.4868,0
1763251379.7022,BTCUSDT,Buy,0.001,95621.70,ZeroPlusTick,0b08618b-4d21-5e36-aab1-9e6475a4dc30,9.56217e+09,0.001,95.6217,0
1763251379.7022,BTCUSDT,Buy,0.009,95621.70,ZeroPlusTick,e28a3409-1971-576a-b1e6-6d1894447dd2,8.605953e+10,0.009,860.5953,0
1763251379.7022,BTCUSDT,Buy,0.002,95622.70,PlusTick,6304f764-7ec5-53dc-9ece-7f6aec018a15,1.912454e+10,0.002,191.2454,0
1763251379.7022,BTCUSDT,Buy,0.004,95622.80,PlusTick,278e503d-ab69-514c-971a-068038036b2b,3.824912e+10,0.004,382.4912,0
1763251379.7022,BTCUSDT,Buy,0.001,95623.10,PlusTick,527c29af-c305-5a81-ac5f-a29c2c4818dd,9.56231e+09,0.001,95.62310000000001,0
1763251379.7022,BTCUSDT,Buy,0.004,95623.30,PlusTick,8eff3533-9c3f-59af-b15d-bcd8e66c8259,3.824932e+10,0.004,382.4932,0
1763251379.7022,BTCUSDT,Buy,0.004,95623.40,PlusTick,a4fd9723-8f5a-5d23-91f4-c96486d6026f,3.824935999999999e+10,0.004,382.49359999999996,0
1763251379.7033,BTCUSDT,Buy,0.004,95623.80,PlusTick,1d765cc3-10df-5605-8404-6626f3ead817,3.824952e+10,0.004,382.4952,0
1763251379.7033,BTCUSDT,Buy,0.004,95624.00,PlusTick,c449e89c-d051-5a9a-9686-31f7a7f21667,3.82496e+10,0.004,382.496,0
1763251379.7033,BTCUSDT,Buy,0.004,95624.00,ZeroPlusTick,f8ade36c-3d17-5827-a4ef-b5cb7db3e992,3.82496e+10,0.004,382.496,0
1763251379.7033,BTCUSDT,Buy,0.004,95624.00,ZeroPlusTick,30f4c477-4c0b-5830-84af-fd9aa32e9ac2,3.82496e+10,0.004,382.496,0
1763251379.726,BTCUSDT,Buy,0.011,95624.10,PlusTick,1fb2bd7a-4e83-5bd7-bfcf-504a7e944b27,1.0518651e+11,0.011,1051.8651,0
1763251379.726,BTCUSDT,Buy,0.05,95624.10,ZeroPlusTick,0ac79bdc-5b20-5f27-9aa8-f3fa222e9876,4.7812050000000006e+11,0.05,4781.205000000001,0
1763251379.726,BTCUSDT,Buy,0.001,95624.10,ZeroPlusTick,6e2a5c42-f085-5399-ac25-3b7b36303e8c,9.562410000000002e+09,0.001,95.62410000000001,0
1763251379.726,BTCUSDT,Buy,0.004,95624.30,PlusTick,ee441e53-10d1-508e-8716-bfb78095b73a,3.824972e+10,0.004,382.4972,0
1763251379.726,BTCUSDT,Buy,0.004,95624.40,PlusTick,68fd59a5-d999-5cd9-9c29-112ae8e972aa,3.824976e+10,0.004,382.4976,0
1763251379.726,BTCUSDT,Buy,0.001,95624.60,PlusTick,a11d03f0-075d-5002-b9ee-19c87240f40f,9.56246e+09,0.001,95.6246,0
1763251379.726,BTCUSDT,Buy,0.002,95624.60,ZeroPlusTick,a390559b-44a4-583d-b78d-a6c996066d7b,1.912492e+10,0.002,191.2492,0
1763251379.726,BTCUSDT,Buy,0.004,95624.80,PlusTick,e6304c6c-cb10-530d-9edd-7cd1ef93e082,3.824992e+10,0.004,382.49920000000003,0
1763251379.726,BTCUSDT,Buy,0.004,95624.80,ZeroPlusTick,d4bb8183-f4af-5869-8dcd-cb0edddf74db,3.824992e+10,0.004,382.49920000000003,0
1763251379.726,BTCUSDT,Buy,0.004,95624.80,ZeroPlusTick,50aa7133-e2a6-5bde-bab4-f484473b7994,3.824992e+10,0.004,382.49920000000003,0
1763251379.726,BTCUSDT,Buy,0.004,95624.80,ZeroPlusTick,cab54206-7440-5391-af06-5c812a927f0f,3.824992e+10,0.004,382.49920000000003,0
1763251379.726,BTCUSDT,Buy,0.004,95624.90,PlusTick,0157fe04-87fc-57ed-9e54-ffe04f4e0e28,3.824996e+10,0.004,382.4996,0
1763251379.726,BTCUSDT,Buy,0.004,95624.90,ZeroPlusTick,17ba53b3-1384-5c4b-ac57-d66537e0e0bf,3.824996e+10,0.004,382.4996,0
1763251379.726,BTCUSDT,Buy,0.004,95624.90,ZeroPlusTick,f8b69d11-3c4c-5fa2-8c8b-28d90ad0cb11,3.824996e+10,0.004,382.4996,0
1763251379.726,BTCUSDT,Buy,0.004,95624.90,ZeroPlusTick,ee610981-cb46-5001-afed-daab920ed1da,3.824996e+10,0.004,382.4996,0
1763251379.726,BTCUSDT,Buy,0.001,95625.00,PlusTick,2fe38e7f-8129-5efb-a54a-78ae067c09a7,9.5625e+09,0.001,95.625,0
